0.21,0.21,0.193333464,0.884668206,0,0.866882352,0.866882352,1.478235456,1.478235456,0,0,0,1.454854445,1.454854445,1.381459102,0.375047812,0.021481496,0.021481496,0.021481496,0.181440382,0,0.345667371,-0.16422699,0.345667371,0.290624265,0,0.436150633,0,-0.145526368,0.216818713,0.216818713,0.216818713,0,496.7097391,-496.4929204,-499.6181913,500,-0.164989951,0.216818713,1.593534909,1.376716196,2.17348365,0.827153788,0.234,0,-0.341201644,0.310516319,-500,0.796767455,-0.281350206,2.374951465,-496.5601,0.540037763,-498.8739487,0.046036224,-0.583656039,0.796767455,-0.738982335,-0.286790896,-1.255140286,0.003,0.046036224,-0.583656039,0.796767455,-0.738982335,-0.286790896,-1.489140286,-0.234,0.21,0,0.046036224,0,0.026617424,0.015350899
0.21,0.21,0.193333464,0.884668206,0,0.866882352,0.866882352,1.478235456,1.478235456,0,0,0,1.454854445,1.454854445,1.381459102,0.375047812,0.021481496,0.021481496,0.021481496,0.181440382,0,0.345667371,-0.16422699,0.345667371,0.290624265,0,0.436150633,0,-0.145526368,0.216818713,0.216818713,0.216818713,0,496.7097391,-496.4929204,-499.6181913,500,-0.164989951,0.216818713,1.593534909,1.376716196,2.17348365,0.827153788,0.234,0,-0.341201644,0.310516319,-500,0.796767455,-0.281350206,2.374951465,-496.5601,0.540037763,-498.8739487,0.046036224,-0.583656039,0.796767455,-0.738982335,-0.286790896,-1.255140286,0.003,0.046036224,-0.583656039,0.796767455,-0.738982335,-0.286790896,-1.489140286,-0.234,0.21,0,0.046036224,0,0.026617424,0.015350899
0.21,0.21,0.193333464,0.045534053,0,0.027748198,0.027748198,0.001048309,0.001048309,0,0,0,0,0,0.222553419,0.003785207,0.021481496,0.021481496,1.62E-12,-0.037045535,0,-0.073899705,0.036854171,-0.073899705,-4.34E-12,0,-7.56E-12,500,-499.8811841,0.101548185,0.101548185,0.101548185,0,499.9338915,-499.8323433,-499.6896369,499.6937252,0.09745985,0.101548185,0.101548185,-1.13E-11,0.050774093,0.315588363,0.234,-1.92E-12,-499.7990586,499.7837242,-500,0.050774093,-0.321609187,0.152322278,-499.7250766,-0.093674643,-500,0.015334426,0.07576293,0.050774093,-0.321609187,0.032980634,0.316766809,0.003,0.015334426,0.07576293,0.050774093,-0.321609187,0.032980634,0.082766809,-0.234,0.21,0,0.015334426,0,0.001193416,0
0.21,0.21,0.193333464,0.045534053,0,0.027748198,0.027748198,0.001048309,0.001048309,0,0,0,0,0,0.212509035,0.003785207,0.021481496,1.62E-12,1.62E-12,-0.037045535,0,-0.073899705,0.036854171,-0.073899705,-2.64E-12,0,-1.44E-12,500,-499.8635379,0.103843453,0.103843453,0.103843453,0,499.8808056,-499.7769622,-499.697386,499.7014744,0.099755118,0.103843453,0.118478374,0.01463492,0.073874107,0.307839248,0.234,0,-499.7944681,499.7637828,-500,0.059239187,-0.343845891,0.162366662,-499.697386,-0.095969911,-500,0.046036224,0.001195601,0.059239187,-0.343845891,0.043025017,0.355894472,0.003,0.046036224,0.001195601,0.059239187,-0.343845891,0.043025017,0.121894472,-0.234,0.21,0,0.046036224,0,0.001193416,0.015350899
0.21,0.21,0.193333464,0.087474249,0,0.069688394,0.069688394,0.074443652,0.074443652,0,0,0,0.073395343,0.073395343,0,0.003785207,0.021481496,0.006015574,1.62E-12,-0.026560486,0,-0.052929608,0.026369122,-0.052929608,9.55E-13,0,-3.24E-12,500,-499.9903088,0.159877883,0.159877883,0.159877883,0,499.7825148,-499.622637,-499.6297771,499.6338654,0.155789547,0.159877883,0.277877262,0.117999379,0.25693801,0.445973421,0.234,0.005786061,-499.6823992,499.8345193,-499.9995461,0.138938631,-0.329143813,0.416815893,-499.5668376,-0.247624812,-499.9971299,-0.157906104,-0.090625758,0.138938631,-0.329143813,0.297474249,0.149712618,0.003,-0.157906104,-0.090625758,0.138938631,-0.329143813,0.297474249,-0.084287382,-0.234,0.21,0,-0.157906104,0,0.001193416,0
0.21,0.204297265,0.188201002,0.563479421,0,0.545693567,0.545693567,0.906172129,0.629550345,0,0.276621784,0.276621784,0.905151649,0.905151649,0.831756307,0,0.020911222,0.004413802,0,0.093726463,0,0.187639209,-0.093912747,0.187639209,0,0,7.57E-11,149.9910193,-149.9746157,-1.04E-11,-1.04E-11,3.21E-12,-2.27E-11,389.8419617,-389.8419617,-499.9959711,499.9999509,-0.003979802,3.21E-12,0.074183116,0.074183116,0.111274674,0.827153788,0.234,0.03059987,-150.0039004,149.9785955,-390.0221245,0.037091558,-0.01242376,0.070704372,-499.8257788,0.003979802,-499.9128867,0.035275289,-0.040044503,0.037091558,-0.01242376,-0.06397962,-0.67702752,0.003,0.035275289,-0.040044503,0.037091558,-0.01242376,-0.06397962,-0.91102752,-0.234,0.21,0,0.035275289,0.018510534,0.001161735,0.040570301
0.21,0.12106481,-1.34E-12,0.679152047,0,0.661366192,0.661366192,1.061111789,0,0,1.061111789,1.061111789,1.055301454,1.055301454,0.981906111,0.087145832,0,0,0,0.169257686,0,0.339576023,-0.170318338,0.339576023,0.066166025,0,0.119062893,499.8523569,-499.9052538,0.024765039,0.024765039,0.024765039,0,499.2549207,-499.2301557,-499.9111741,500,-0.064060909,0.024765039,0.334967876,0.310202836,0.477686774,0.827153788,0.234,0.007329654,-500,499.9693147,-500,0.167483938,0.005046906,0.47977126,-499.2062107,0.151206742,-499.6540649,0.046036224,-0.077808407,0.167483938,-0.114015987,-0.181689254,-0.835877731,0.003,0.046036224,-0.077808407,0.167483938,-0.114015987,-0.181689254,-1.069877731,-0.234,0.21,0,0.046036224,0,0.006614605,0.022680553
0.21,0.21,0.193333464,0.870548176,0,0.852762321,0.852762321,1.44293538,0,0,1.44293538,1.44293538,1.421205738,1.421205738,1.347810396,0.351892558,0.021481496,0,0,0.167320351,0,0.338607356,-0.171287005,0.338607356,0.273431732,0,0.423792979,499.6634492,-499.8138105,0.202671705,0.202671705,0.202671705,0,496.9450302,-496.7423585,-499.6418241,500,-0.155504196,0.202671705,1.481223841,1.278552136,2.019164056,0.827153788,0.234,0,-500,499.9693147,-500,0.74061192,-0.248698821,2.206484862,-496.8048769,0.507396754,-498.9394614,0.046036224,-0.559493061,0.74061192,-0.6724918,-0.26726222,-1.215736149,0.003,0.046036224,-0.559493061,0.74061192,-0.6724918,-0.26726222,-1.449736149,-0.234,0.21,0,0.046036224,0,0.024737471,0.015350899
0.21,0.21,0.193333464,0.870548176,0,0.852762321,0.852762321,1.44293538,0,0,1.44293538,1.44293538,1.421205738,1.421205738,1.347810396,0.351892558,0.021481496,0.021481496,0,0.167320351,0,0.338607356,-0.171287005,0.338607356,0.273431732,0,0.423792979,499.6634492,-499.8138105,0.202671705,0.202671705,0.202671705,0,496.9450302,-496.7423585,-499.6418241,500,-0.155504196,0.202671705,1.481223841,1.278552136,2.019164056,0.827153788,0.234,0,-500,499.9693147,-500,0.74061192,-0.248698821,2.206484862,-496.8048769,0.507396754,-498.9394614,0.046036224,-0.538011565,0.74061192,-0.6724918,-0.26726222,-1.237217645,0.003,0.046036224,-0.538011565,0.74061192,-0.6724918,-0.26726222,-1.471217645,-0.234,0.21,0,0.046036224,0,0.024737471,0.015350899
0.21,0.21,0.193333464,0.710505689,0,0.692719834,0.692719834,1.042829162,1.042829162,0,0,0,1.041780853,1.041780853,0.96838551,0.103885028,0.021481496,0.015042739,1.62E-12,0,-0.086658152,0.258586113,-0.251308249,0.258586113,0.100099821,0,1.46E-09,499.9880163,-499.8879165,0.067481162,0.067481162,0.067481162,0,499.5219688,-499.4544876,-499.8958118,500,-0.036706995,0.067481162,0.595595338,0.528114176,0.825911845,0.827153788,0.234,0.806580285,-499.9553088,499.9246235,-500,0.297797669,-0.234759014,0.071461823,-499.5006127,0.140592023,-499.6759595,0.046036224,-0.342598549,0.297797669,-0.234759015,-0.047879821,-0.737291413,0.003,0.046036224,-0.342598549,0.297797669,-0.234759015,-0.047879821,-0.971291413,-0.234,0.21,0,0.046036224,0,0.001193416,0.821931184
